管材,产品规格,水力内径 (m),设计流量 (m³/s),流量口径,本次流量 (m³/s),底坡分母,无压糙率,输水能力判断,水深 (m),充满度,无压流速 (m/s),模型最大无压流量 (m³/s),满管参照流量 (m³/s),同流量有压流速 (m/s),同流量有压总水损 (m/km),同流量有压总水损下限 (m/km),净空高度 (m),净空面积 (%),项目净空高度下限 (m),项目净空面积下限 (%),项目净空判定,计算说明,模型条件,有压候选类别
聚乙烯（PE）管,PE100 DN63×3.8 mm，SDR17，PN1 MPa，名义计算内径 di=55.4 mm,0.0554,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.0003900415757525649,0.00036259119948489204,41.48495173712556,17604.35129367093,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN63×3.8 mm，SDR17，PN1 MPa，名义计算内径 di=55.4 mm,0.0554,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.0003900415757525649,0.00036259119948489204,53.93043725826323,28009.139067551794,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN75×4.5 mm，SDR17，PN1 MPa，名义计算内径 di=66 mm,0.066,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.0006221121612260675,0.0005783291032958937,29.22955795994405,7637.2504283065555,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN75×4.5 mm，SDR17，PN1 MPa，名义计算内径 di=66 mm,0.066,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.0006221121612260675,0.0005783291032958937,37.99842534792726,12151.13273824882,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN90×5.4 mm，SDR17，PN1 MPa，名义计算内径 di=79.2 mm,0.0792,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.0010116229669380392,0.0009404268873152726,20.298304138850032,3200.681708142822,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN90×5.4 mm，SDR17，PN1 MPa，名义计算内径 di=79.2 mm,0.0792,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.0010116229669380392,0.0009404268873152726,26.38779538050504,5092.3966227924375,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN110×6.6 mm，SDR17，PN1 MPa，名义计算内径 di=96.8 mm,0.0968,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.0017275043481895678,0.0016059259131974795,13.588120952453329,1228.9554777908625,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN110×6.6 mm，SDR17，PN1 MPa，名义计算内径 di=96.8 mm,0.0968,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.0017275043481895678,0.0016059259131974795,17.664557238189328,1955.3111790974729,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN125×7.4 mm，SDR17，PN1 MPa，名义计算内径 di=110.2 mm,0.1102,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.002441007507187035,0.0022692140915358625,10.484480821334273,662.1484979445365,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN125×7.4 mm，SDR17，PN1 MPa，名义计算内径 di=110.2 mm,0.1102,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.002441007507187035,0.0022692140915358625,13.629825067734554,1053.5014356914555,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN140×8.3 mm，SDR17，PN1 MPa，名义计算内径 di=123.4 mm,0.12340000000000001,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.0033005928577544224,0.003068303477636572,8.361415385886922,386.0008777975435,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN140×8.3 mm，SDR17，PN1 MPa，名义计算内径 di=123.4 mm,0.12340000000000001,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.0033005928577544224,0.003068303477636572,10.869840001652998,614.1409067606713,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN160×9.5 mm，SDR17，PN1 MPa，名义计算内径 di=141 mm,0.141,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.004709800340698432,0.0043783336470560015,6.404303328480273,204.35554984393468,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN160×9.5 mm，SDR17，PN1 MPa，名义计算内径 di=141 mm,0.141,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.004709800340698432,0.0043783336470560015,8.325594327024355,325.13683232750486,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN180×10.7 mm，SDR17，PN1 MPa，名义计算内径 di=158.6 mm,0.1586,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.006445055838147137,0.005991465198528926,5.061785678021127,116.60452958559112,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN180×10.7 mm，SDR17，PN1 MPa，名义计算内径 di=158.6 mm,0.1586,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.006445055838147137,0.005991465198528926,6.580321381427464,185.52188777574895,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN200×11.9 mm，SDR17，PN1 MPa，名义计算内径 di=176.2 mm,0.1762,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.008532977632726015,0.007932443071121844,4.1010806544491505,70.5851661944209,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN200×11.9 mm，SDR17，PN1 MPa，名义计算内径 di=176.2 mm,0.1762,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.008532977632726015,0.007932443071121844,5.331404850783896,112.30346992431168,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN225×13.4 mm，SDR17，PN1 MPa，名义计算内径 di=198.2 mm,0.1982,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.011677806195145473,0.010855944645080714,3.2411775218519727,40.26958860218838,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN225×13.4 mm，SDR17，PN1 MPa，名义计算内径 di=198.2 mm,0.1982,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.011677806195145473,0.010855944645080714,4.213530778407565,64.07032491775476,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN250×14.8 mm，SDR17，PN1 MPa，名义计算内径 di=220.4 mm,0.2204,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.015499431539083884,0.014408611344180358,2.6211202053335683,24.268465624085806,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN250×14.8 mm，SDR17，PN1 MPa，名义计算内径 di=220.4 mm,0.2204,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.015499431539083884,0.014408611344180358,3.4074562669336386,38.611978213903136,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN280×16.6 mm，SDR17，PN1 MPa，名义计算内径 di=246.8 mm,0.24680000000000002,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.020957458298072384,0.019482512672631916,2.0903538464717304,14.14735374734821,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN280×16.6 mm，SDR17，PN1 MPa，名义计算内径 di=246.8 mm,0.24680000000000002,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.020957458298072384,0.019482512672631916,2.7174600004132494,22.508934975058505,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN315×18.7 mm，SDR17，PN1 MPa，名义计算内径 di=277.6 mm,0.2776,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.028677201051772218,0.026658954772113462,1.6522326309899524,8.073294058540156,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN315×18.7 mm，SDR17，PN1 MPa，名义计算内径 di=277.6 mm,0.2776,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.028677201051772218,0.026658954772113462,2.147902420286938,12.844893415651566,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN355×21.1 mm，SDR17，PN1 MPa，名义计算内径 di=312.8 mm,0.3128,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.03942722228766462,0.03665241017975702,1.3012976031349164,4.568138191180066,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN355×21.1 mm，SDR17，PN1 MPa，名义计算内径 di=312.8 mm,0.3128,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.03942722228766462,0.03665241017975702,1.6916868840753911,7.268067748827364,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN400×23.7 mm，SDR17，PN1 MPa，名义计算内径 di=352.6 mm,0.3526,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.054263068758403914,0.05044413829699654,1.0241073962959886,2.580031420996047,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,经济
聚乙烯（PE）管,PE100 DN400×23.7 mm，SDR17，PN1 MPa，名义计算内径 di=352.6 mm,0.3526,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.054263068758403914,0.05044413829699654,1.3313396151847852,4.10492029293416,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,经济
聚乙烯（PE）管,PE100 DN450×26.7 mm，SDR17，PN1 MPa，名义计算内径 di=396.6 mm,0.3966,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.07424925310992868,0.06902373341621734,0.8094773455963962,1.4723775195915179,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
聚乙烯（PE）管,PE100 DN450×26.7 mm，SDR17，PN1 MPa，名义计算内径 di=396.6 mm,0.3966,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.07424925310992868,0.06902373341621734,1.052320549275315,2.3426041674709306,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
聚乙烯（PE）管,PE100 DN500×29.7 mm，SDR17，PN1 MPa，名义计算内径 di=440.6 mm,0.44060000000000005,0.1,设计流量,0.1,750,0.014,能力不足,,,,0.09829622601830099,0.09137832660030068,0.6558750842664939,0.8913933161298913,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
聚乙烯（PE）管,PE100 DN500×29.7 mm，SDR17，PN1 MPa，名义计算内径 di=440.6 mm,0.44060000000000005,0.1,加大流量,0.13,750,0.014,能力不足,,,,0.09829622601830099,0.09137832660030068,0.852637609546442,1.4182379650844852,,,,,,无法判定净空,超过圆管模型最大无压流量,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,妥协
聚乙烯（PE）管,PE100 DN560×33.2 mm，SDR17，PN1 MPa，名义计算内径 di=493.6 mm,0.49360000000000004,0.1,设计流量,0.1,750,0.014,可形成均匀流,0.3365273701480505,0.6817815440600699,0.7195745480899632,0.1330715653957591,0.12370624444607871,0.5225884616179326,0.5185159660636429,,0.15707262985194953,27.375354922559445,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN560×33.2 mm，SDR17，PN1 MPa，名义计算内径 di=493.6 mm,0.49360000000000004,0.1,加大流量,0.13,750,0.014,可形成均匀流,0.43200050316048355,0.8752036125617575,0.7320549400141602,0.1330715653957591,0.12370624444607871,0.6793650001033124,0.8249770502730128,,0.06159949683951649,7.197539013919996,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN630×37.4 mm，SDR17，PN1 MPa，名义计算内径 di=555.2 mm,0.5552,0.1,设计流量,0.1,750,0.014,可形成均匀流,0.30698474404341114,0.5529264121819365,0.7281612356868229,0.1820888764683471,0.16927381139850226,0.4130581577474881,0.2958950446025617,,0.2482152559565889,43.27380564856909,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN630×37.4 mm，SDR17，PN1 MPa，名义计算内径 di=555.2 mm,0.5552,0.1,加大流量,0.13,750,0.014,可形成均匀流,0.36476107753570824,0.6569904134288693,0.7709055166789717,0.1820888764683471,0.16927381139850226,0.5369756050717345,0.47077937240733136,,0.19043892246429178,30.344822620416224,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN710×42.1 mm，SDR17，PN1 MPa，名义计算内径 di=625.8 mm,0.6257999999999999,0.1,设计流量,0.1,750,0.014,可形成均匀流,0.28648584594994975,0.45779138055281204,0.7284344850184914,0.2505607381763545,0.23292675511294367,0.3251164925603858,0.1671721733152141,,0.33931415405005017,55.3677785378142,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN710×42.1 mm，SDR17，PN1 MPa，名义计算内径 di=625.8 mm,0.6257999999999999,0.1,加大流量,0.13,750,0.014,可形成均匀流,0.33416539942687085,0.5339811432196723,0.7780300381623095,0.2505607381763545,0.23292675511294367,0.4226514403285015,0.2659767788372917,,0.29163460057312907,45.676719458442086,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN800×47.4 mm，SDR17，PN1 MPa，名义计算内径 di=705.2 mm,0.7052,0.1,设计流量,0.1,750,0.014,可形成均匀流,0.2706016891819515,0.38372332555580185,0.7246779625236954,0.3445490097204525,0.3203003127931266,0.25602684907399714,0.09456096939564224,,0.43459831081804856,64.67025874743284,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN800×47.4 mm，SDR17，PN1 MPa，名义计算内径 di=705.2 mm,0.7052,0.1,加大流量,0.13,750,0.014,可形成均匀流,0.31272870193827057,0.44346100671904504,0.7773501000090856,0.3445490097204525,0.3203003127931266,0.3328349037961963,0.15044981198013582,,0.3924712980617295,57.18339731450396,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
聚乙烯（PE）管,PE100 DN900×53.3 mm，SDR17，PN1 MPa，名义计算内径 di=793.4 mm,0.7934,0.1,设计流量,0.1,750,0.014,可形成均匀流,0.25760813741140426,0.3246888548164914,0.7186650201565228,0.47177043330785295,0.4385681371647384,0.20226732287260418,0.05389938731095369,,0.5357918625885958,71.85513177912138,,,未设置净空判据,,圆管无压均匀流；多解区采用较浅水深支，不包含下游顶托影响。,兜底
